v	Vector
[N]#[C][c]1[cH][c]([NH2])[cH][s]1	0	319 363 459 611 674 675 790 840 843 861 888 1080 1136 1171 1215 1277 1380 1384 1567 1652 1669 1700 1840 1873 1961 2023	11.481659392061015,7.540233259998536,1.0368151052994008,1.3600967038498548,-0.7606057563017569,0.8361373493414457,0.019101578600890456,2.461577863343374,-0.5754405571086247,-0.6729418372943368,0.19608997572799441,1.9114590348438376,3.0896012019532777,1.0828100418768827,-0.19999860888933246,0.19106806051937486,0.8937807767890775,-0.6041624781428074,1.2357781031459822,-0.003021641289528967,0.8059476052953526,-1.4587224098169833,-0.6576941608304921,1.411765159389652,0.8148708883536813,0.43382998262234557,0.725083130584059,-0.6907212889723469,1.5915706839793957,1.09057461158885,0.015749957265503656,-1.1840524844266687,-0.04107204766251854,-0.6880573867196089,-0.39214020531708393,0.3700500804409517,0.7780831949693874,-0.2767508651470296,0.08836557005302714,0.30510788370732894,-0.23449247184868974,0.03424058050073464,0.057914605903037875,-0.01766313880631465,-0.1961100053816425,0.9519114315857935,0.30574054142416884,0.7710779849765631,0.2118891707632392,-0.40130263878146233,-0.10250620569823407,-0.3031862419524301,0.4381894630920648,-0.009378489047983718,-0.2354412316207813,0.23704670122617624,0.12374005137466484,0.2920273718696205,-0.507924110076416,-0.30699094005364963,-0.6984184909061498,0.33959785196568976,0.07422820456254925,0.18897116528410016,0.12862394583478826,0.06217278959196326,-0.4805499435243486,-0.10315241302108222,0.4697285648565659,-0.14444730841654965
[N]#[C][c]1[cH][c]([O-])[cH][c]([N+](=[O])[O-])[cH]1	-1	63 75 102 120 143 271 305 363 424 583 650 668 674 715 753 790 838 929 976 1136 1195 1200 1230 1274 1380 1384 1555 1605 1652 1700 1809 1873 1963	6.753132539943042,9.029647785065187,-0.9701676256454916,2.496708712342716,-0.5311238068220625,1.5250872591061233,-0.795554044321944,6.453546162299686,-0.09245756717372461,2.7729853685451773,0.969605195177745,1.7970575667128188,2.67652711643935,0.2510760178339243,0.1509826416183233,2.270163862213641,1.4990841677938145,3.405939688003256,1.2384547548278444,1.2446942883077958,-1.5985913481759237,-0.9107433392143715,0.4006717544973095,0.07800008144196191,0.3301497971153208,-0.14450828425452866,1.1702642890918824,-0.2784699442045775,-0.8559998099675394,-0.5917801664766422,0.58022723746949,-0.7708129968181865,-0.21548384468848214,0.05722662680992063,-0.4101395317100472,-0.3501137300537752,0.39082051790878625,-0.7763954416228596,0.5949224001555851,0.9754310089553139,0.1097174962077237,0.4622474823237982,-0.0732487515124377,0.14590819944689226,0.33642211813210765,0.5362268199237347,-0.09998453935374274,0.17007645637641938,0.8268795439767924,0.3969703825158956,-0.11835961379915211,-0.07926444516894007,0.5382781315950116,-0.08594014638560799,-0.5485177054979669,0.11095022284669298,-0.837991823786382,0.4886718277928575,0.2548543037921449,-0.2492650270877771,-0.3518269405461237,0.3204716664084705,-0.011414321975635938,0.016342610406888225,-0.0941507018238548,-0.21804949571316162,0.12437913676430556,-0.382702513121817,0.36923395431272,0.08178752175447679
[N]#[C][c]1[cH][cH][c]([NH2])[c]([C]#[N])[cH]1	0	80 102 305 361 363 572 575 589 598 674 698 790 910 980 1037 1073 1136 1171 1229 1380 1384 1652 1700 1796 1840 1862 1873 1917 1950 1961	8.049082804051064,8.50121583367847,0.7860206490088766,1.9847013496046964,-2.6477895385330146,0.7366830800963738,-0.7887032580810446,3.210824031137868,-0.8619603351644531,-1.4888330740139757,1.9198546287381602,3.7911089575708563,6.959171498940592,2.965136359032392,-0.7605854724419945,0.801226441583407,1.945619157838986,-1.0622922770230299,2.9465264295508438,1.121913149777071,1.0150564436699336,-1.965113395124047,-0.8375934381072727,0.007107453487665838,0.11306295116778231,-0.32178179739050644,0.7656061398237222,0.21107686568382344,0.4861265697487749,-0.23081047394241877,-0.7549141491934077,-0.4033168306439632,0.32827695465633777,-0.12002961953433688,-0.4691601499437687,0.2544438897640004,0.30843243262232467,-0.6545018653492674,0.09648301774958057,0.21721942155917534,-0.5664673746076642,-0.25295968045370687,-0.020984252598720277,-0.726666491645575,0.9634845878707962,1.2404029860463557,-0.4039618947274432,0.06269543513826892,0.21388503110217816,-0.0011271930507330552,-0.42940506770903947,0.31965619994726757,0.5120330066842537,0.18946480907500596,-0.32234863350768983,0.2619781586002463,-0.5643856477992395,0.04924559800101752,-0.13638223254561904,0.1915818671000835,-0.5551042133932311,-0.03482907498393106,-0.30752416301430674,0.35096382922702135,-0.07497994927980745,0.06873649290280204,-0.47715018771530376,0.046098053819884466,0.6759229794712148,0.015618564472704988
[N]#[C][c]1[cH][cH][c]([NH2])[s]1	0	162 319 363 598 674 675 762 790 853 1073 1080 1136 1171 1276 1369 1380 1384 1652 1653 1691 1735 1830 1840 1873 1961 2026	11.010956948822678,7.753731730241891,0.7828465855781563,1.1095218028010438,-0.9734226296912395,0.576075947101827,-0.0033630994684872295,2.39585330515565,-0.4670905231030621,-1.131777357129727,0.21042957545021046,1.899896765512286,3.223903076952717,1.0945719144165278,-0.4917692317287614,0.09981740519740345,0.7945985396201212,-0.726094234617497,1.2893151027959402,-0.10526524004128403,0.9810777922033405,-1.9131595096394554,-0.25619274579828244,1.3639608710939883,0.46299250069889497,0.5739537139681717,0.18516735641615692,-0.16974910841754798,1.618475984777335,0.6699400557769069,0.1912296402316408,-1.2190943917444799,-0.07044383486166947,-0.681009569384571,0.02740800189311443,0.29173891681692543,0.642991595598362,-0.38201880223694473,-0.04452951134681293,0.6086323158707123,0.08131073256373375,-0.28061492327249854,0.21029300521916983,-0.17110265030652944,-0.06540907769941948,0.5473053631448694,0.43440217857880087,0.3104541905409771,0.4123122224664724,-0.4060735030508922,-0.5971166784848877,0.14771718976796577,0.5203417864485211,-0.0348920692731125,-0.32984431757650423,0.4072798446483761,-0.19051190050048614,0.5694407692662127,-0.5252116069804177,-0.1526486818233232,-0.6769600438586285,-0.011827870531261386,-0.2327643519884559,0.34344908919824774,-0.16150236913011662,-0.15760548527903961,-0.5027595696761528,-0.07983811735210722,0.5057915555215323,-0.11905635259595371
[N]#[C][c]1[cH][n][cH][s]1	0	98 122 319 363 378 510 674 675 790 855 1080 1136 1380 1381 1384 1461 1557 1567 1603 1652 1819 1855 1873	12.744071662049496,7.425389894858459,1.2337463587823363,0.3189097570480556,-0.7263600498916208,0.91616566070686,-0.14886260351574399,1.8129544460117342,-0.6997345052698304,-1.5156758541875144,0.9782229741806733,1.372899125582817,2.0617599578499646,1.4392420322049773,0.44797992122553765,0.27411879392321853,0.4945919374100916,-0.3129058668692857,0.6029305065015356,0.18073336409376875,0.35464745569260503,-0.9086337585562287,-0.21872104878777282,1.5392436968865162,0.6712401560705558,0.2945440771420653,0.03662131056918172,-0.8794249841992252,1.3818317798997057,0.5722856184518513,1.3630599342345708,-0.41766771574765615,-0.8850316058823715,0.2641743808706194,-0.6696889302824454,0.7322454227563425,1.0504286090011088,-0.4614674890664451,0.3884096357915646,-0.24431606602827083,0.4929408869145754,0.21489421212382043,0.1978671340704834,0.2536044931242306,-0.5742897431907017,0.48988654133871656,0.6695683114581502,0.728783912530978,0.12169137458854751,0.24084189072243864,-0.04922474689261935,-0.005853736413790056,0.4240719301923536,0.04565689876407375,-0.18867165158950305,0.4320053696034427,-0.3210659500499171,-0.1227961916243715,-0.3227970726719235,0.03823056164560523,-0.3029799076396987,0.5201471504693033,0.12247640975257562,0.21247416119559542,0.43854102789094546,0.5242699835970269,-0.5579652343946613,0.06708055707353563,0.6093980715665535,-0.30717533145820114
[CH3][c]1[cH][cH][c]([C]#[N])[cH][c]1[C]#[N]	0	80 91 102 293 305 361 363 379 388 572 575 674 724 790 1000 1037 1057 1073 1136 1162 1229 1254 1380 1384 1391 1461 1650 1652 1700 1862 1873	7.6336980523668645,8.20304611120743,0.36821803623270954,1.4211029612819752,-2.29399985673556,-0.8179406142288059,-0.811493960653111,2.267499514224645,-0.5475558813057131,-1.4856301517143038,2.1924814656772957,3.526879605965033,6.497060015634199,2.9376527481562382,-0.5865126302334998,0.23912920810211727,2.0982359287797547,-1.201445094027249,2.6422431994561917,1.9759987477155068,0.6250624001049856,-1.7936338552233058,-0.4495876434734398,-0.24465875539033488,0.3951018984600696,-0.554870772755268,1.1205844602400181,-0.01798269639582295,0.2536308476292285,-0.33174955151079,-0.18408071953261318,0.49338668468591745,0.19681875933852155,0.4411562482412663,-0.7011168008137778,0.4494567593767851,0.6989525777995432,-0.4251220687417438,0.23126636167722758,0.1620878823804922,0.21671818129267664,0.4964351084210685,-0.24198901724220223,-0.4026883678565053,0.997634204255511,0.6238412090326706,0.13939172896473198,0.22473704063537214,0.43181208160479895,0.42424557578260347,0.0034174585600953433,0.3563962379805207,0.577042806794009,0.4834557264272993,-0.024038931425796384,0.2399427351500959,-0.4690404210699779,0.16518262619456758,0.04800659508574179,0.3243140761967962,-0.32522129465333394,0.008031390598379984,-0.13653056283037246,0.3808397523324743,-0.06383392066860416,0.25723623658026407,-0.3958771637858163,0.008221940165105246,0.4298103972889542,0.089039907482115
[N-]=[N+]=[N][c]1[n][cH][cH][cH][n]1	0	13 135 363 378 487 588 624 722 725 740 990 1184 1208 1325 1380 1449 1452 1652 1681 1803 1838 1873 1886 1907 1913	10.784228529851145,7.616656266984183,0.9885016437402282,2.2486463588247037,-0.1836822447536796,4.294863634241884,1.9613656960911654,2.2928908822185514,-1.2495250493069825,0.21187385862267033,0.39414317604190274,0.17148618401668145,-0.597893635970019,0.6028808715069957,0.28871331382069165,3.930556533703833,-0.8413000170229116,-0.5289888029820204,-0.5592103439410611,-1.482193887115582,0.34639219125395954,-0.5100019957984346,-0.017939399539897927,-0.4473060717662474,-0.8789069553916526,-0.5574315396854487,-1.5284712677064207,-0.7301516814154457,0.07971220787717903,2.029046735309361,0.6517286546390952,1.2135376679725849,0.2923985253921526,1.0980741725983025,-1.562215597760488,0.15717719033333488,-1.0346016156963402,0.39877086601011164,-0.6173757465708566,-1.163428335605218,-1.5775315722562295,-0.2385357697689522,-2.0571393894624905,0.13633611767705978,-1.4443410479957592,-1.5084971751830376,-0.4778314879723969,-1.1390898858114658,-0.3712518658586888,-0.5941224337242493,-1.082456653441388,-0.34422378645920365,-2.082280451812622,1.2313949320993802,2.526016310206205,-0.5239238420803733,-2.2510264937069207,0.4005448414815145,1.0423125852627502,-0.1094966661938721,-0.8931699974179541,1.0649532228112812,-0.09971515954476695,-2.191812782034283,-0.5546600523800231,2.4362373950357252,0.9274184963568803,-1.9921346715213024,-0.2617013883197134,-1.555508508770893
[CH3][c]1[cH][cH][c]([C]#[C][C]#[N])[cH][cH]1	0	17 91 102 363 379 430 572 655 674 767 790 820 873 981 1020 1057 1073 1107 1180 1269 1380 1384 1388 1394 1652 1794 1823 1873 1935 2031	7.761251105397699,7.55787784868443,0.5230558303998687,2.509121215142115,-2.0819449858269534,-0.05233507504351642,-1.6893777869239022,1.2084388357638325,-0.7933369446921813,-0.9430422338971555,3.148878334436528,3.6549492987440213,4.716587142290952,2.4692648928388437,-1.0127014837374204,-0.32864021388011677,0.7933354922369212,-1.6595431644253669,1.2309413133810783,0.9384220888408514,0.6053375540991144,-1.2366416118419092,-0.7513501764871315,0.0006576658106518529,-0.2739510923532703,-0.8872862687777819,1.0157118274189183,-0.9564147935662167,0.230317151892008,-0.3579222966842736,0.8834370875042914,1.0621426974758408,0.056817017980009266,-0.36958641291583866,-0.11186362099155428,-0.23206609961177638,1.1396932180024981,0.22160806059015348,0.72738046159333,0.17389827367300487,1.155142913696942,0.29351585343213366,0.43948019099807967,0.10695548873998062,-0.5486907048764743,-0.7223966269869893,-1.0387593722133208,0.12539641692993642,0.3788169839029696,0.0066590877319435415,-0.5919917070528373,0.5492796735336414,0.43108437568705044,0.36660562355762877,-0.0930698870656157,-0.4186267897099985,-0.8625353245084737,0.5562077652994888,0.13576201023547063,-0.15002910447882162,0.16057176894212066,-0.09675589510018134,-0.03813384506873746,1.4152056980564738,-0.8236490627869077,-0.26288194965079414,-0.6194616994892177,0.4478204141312986,1.0716647559349786,-0.6024074224013849
[N]#[C][CH2][CH2][P](=[O])([O-])[CH2][CH2][C]#[N]	-1	6 80 192 486 563 650 674 715 790 1089 1100 1148 1260 1292 1324 1383 1384 1504 1527 1652 1885 1988	12.587736556947164,2.3114561618796947,4.516144651913123,3.6878237572327595,-5.427492725175378,1.4915060932813455,-2.0092056160983796,5.409975967440079,-2.492842689487834,-0.45406443976223193,2.782497557507683,5.1419268675350835,4.825512319433191,3.4821786848330154,-0.5145746408431064,2.961339628713519,-0.2794586604375866,-1.4948999908615448,0.7963558507205122,0.6850906090239303,0.15262946095118896,-0.7457347135182695,2.3494015771917045,-0.43061151536785774,-1.4280582246797076,-2.054004460480638,1.1146636854446224,1.317232377069042,1.0089517413185956,-0.9641523498224922,1.113651551056515,1.8047596713914604,2.9643571348083686,-0.5054170764921166,-0.7146075351116326,0.35670435132427364,1.505601963250022,0.6623960433707944,1.2933277005890977,-1.5115465708425067,1.9695044885102704,-0.044468262892317534,0.4823380870612518,1.3081181893299423,1.1156274335858027,-0.5458840750981894,2.41594188588387,-1.1407919750330948,0.08104801178769783,0.547775504285985,0.5336666163948168,-0.35681778418289556,1.0157243817076318,-0.43791679750145857,-0.2239311081108465,-0.13115831554988255,0.051935763222665354,-2.186303900288813,-0.7992480934437372,0.025849251126338624,0.24225464437137306,1.4964972986471676,1.2937424424925537,0.7002706495665239,-0.2908306563596903,-0.06169562009808527,1.213918308125132,-0.4882038058057463,-0.7137188356327214,0.8893184999716806
[CH3][c]1[cH][cH][c]([C]#[N])[c]([S](=[O])(=[O])[O-])[cH]1	-1	67 91 140 350 361 363 379 392 636 650 674 715 790 827 851 1020 1057 1073 1107 1136 1190 1198 1244 1269 1309 1317 1380 1384 1476 1537 1613 1652 1700 1823 1862 1873 2022	5.125148994731272,7.301543753637338,-0.3573442461816882,1.091744441406536,0.21884206957064128,-0.0784147282379355,0.2693664343869173,2.923209227797547,-1.2837098121731023,4.348244821402865,-0.8789802434967333,3.4295138044238183,3.0880358951058504,0.6496867548972508,-0.9362921485947329,1.2462515725608323,0.4723103534763158,-2.120906359400167,2.0770545779978167,2.105526040615601,0.33818317301477097,-0.3148462830606322,-0.865192767531275,0.3591691679835286,0.01695157851692919,-0.0878582284182679,1.109531211594824,-0.19231396596823203,0.6642288593410621,-0.6893619147291976,0.6262671507428644,0.10643131642052361,-0.2308925707011884,0.5249646861760033,-0.02813770911757596,0.7968768564893411,0.29762420171605386,-0.1353720796758088,-0.12357452927456714,0.25773937591409324,-0.07959090453111917,0.49855675640379715,-0.06436912748838042,-0.0418359576878618,0.046060274485066305,0.4600159517354032,0.03894756387897663,-0.24524477375351034,-0.34125249204996677,0.11240714798064333,0.3483639594863751,0.1541008677407284,0.7225850965448196,0.3457154036778776,-0.3929921989510197,0.23377553692808456,-0.634957381937663,0.06944227454996355,-0.6478383404930208,0.2952627258217234,-0.1504408446623629,-0.15048961486693857,-0.008973217739842831,0.15666249296734314,0.3760070533821285,0.024360005688556674,0.09948598895216708,0.01740896381944279,-0.29649998381372866,0.12542216749023052
[CH3][C](=[O])[c]1[cH][c]([C]#[N])[c]([CH3])[n]1[CH3]	0	60 91 184 285 303 356 361 363 379 385 488 564 588 650 674 690 790 807 935 1057 1136 1253 1380 1384 1502 1652 1680 1700 1705 1757 1766 1820 1852 1862 1863 1873 1917 1966 2006	7.768147472007851,5.265013487228591,0.6393437743821555,-0.1557421845633023,0.06408028806227206,-2.766274104081904,1.2820049969240914,2.0198634887891047,0.41173790917151715,-0.2441286721296635,0.6061093903155399,1.0058507813127928,3.0709276490969506,2.2134125084778136,-0.8850916780617205,0.7909839487566938,2.308332347435014,-1.8974507903545739,0.5597370752085038,1.2180412642681095,-0.23586662467129488,-2.1357411381527376,0.36609012219786535,-1.372190938937378,-0.5038730287336286,-0.5555273990345329,0.8608324151880538,0.07273418770234175,-0.10844382457136162,-0.2942322657200458,-0.2716255881707833,-0.5129506688494414,-0.5760944828585786,0.009833671175662528,-0.5955448245850478,0.10113535085118619,0.6376958814827552,-0.36535118313186693,-0.4128755391585319,-0.4571767395114756,0.40006047320484134,-0.4021580881438086,-0.5295435024427229,-0.22169258589486518,0.18329742452892384,0.6035890560484256,0.09220298390594357,0.09362296774042217,-0.6427755500434402,0.8946534924894147,0.5349168666320361,0.11993157356507517,0.9886509707177216,-0.518547884615765,0.4586416693822327,0.20526520289586886,0.03385212069934165,0.5124937091706292,0.14515633159579105,0.5008216092681947,-0.40657047049233136,0.11530215700380883,-0.4307066138821448,0.40808523440235056,-0.5325912498367542,0.5617753715978402,-0.061242611624112264,0.14375872550281515,0.10134760022174882,-0.09714432085548384
[CH3][C@@H]([C]#[N])[c]1[cH][cH][cH][cH][n]1	0	1 91 114 269 363 378 390 501 674 775 790 1052 1057 1073 1083 1086 1117 1184 1208 1369 1380 1384 1452 1463 1490 1572 1613 1620 1627 1652 1656 1673 1873 1936	9.072225585623393,6.435320527015373,2.0041755931068694,1.308861924043591,0.28022979457005326,1.888785451557925,0.43946810492044375,-1.4861413978537041,0.03355020288993327,-0.8217929299169373,2.0595630448958904,1.399692124684276,3.032761726258133,2.2842933788337807,1.0544455392675107,0.9502874935769601,0.17785662142437875,-0.5971460229137122,1.051312898180596,0.20928796031887725,-0.2843443844187579,-0.42089207626764114,-0.3758281847992061,0.38452888049131817,-0.02243652265013485,0.08744868330633042,-0.7241633062417608,-0.05636247758895574,0.5343901137853323,-0.473581782899687,1.0082795939159952,-0.6449986351687262,-0.7484809253573455,0.2994308953257356,0.1415442035636455,0.3085719769901761,0.31655732375790385,0.3374286651143614,0.27044581012615854,-0.2056941466915705,0.3751989083687926,-0.10328558610958799,0.6959329777186138,-0.5828366419859489,0.2515729772384687,0.6630842147962087,0.8063796279995907,-0.024515350358600918,0.285573225346167,0.32787596037418665,-0.577504924066946,-0.13295097131885686,-0.04190522579951195,0.6398702735251487,-0.3020562265773079,0.3767374174431353,-0.8082463922354822,-0.25446332684052947,0.004015399687254062,0.3905742241421603,-0.22764384222632772,0.2620652885789525,0.4854096858425843,-0.15361012691932924,0.07233816611535909,0.25113678482447965,0.3612364597034191,-0.19694661046822595,-0.4498838182810765,-0.02549278148941825
[N]#[C][c]1[cH][n](-[c]2[cH][cH][cH][cH][c]2[NH2])[cH][n]1	0	75 101 142 219 309 330 363 374 378 424 431 572 589 674 718 757 777 790 910 935 943 945 1052 1073 1136 1171 1185 1206 1295 1316 1380 1384 1431 1452 1652 1656 1762 1773 1840 1855 1873 1875 1961	4.216079765909974,8.173128781576649,0.8890820796151236,0.45383290165091433,-2.408622959263993,3.02602277509884,0.351494040847561,0.9686799517909033,-1.0735272566542766,-0.9512022954523373,1.5024843019286624,1.799598057550098,2.5125583647213974,2.647769406264699,-0.38487688066045367,1.950751194212688,0.7700202043648188,-1.225845705242614,1.3731078432657133,0.18737309135355157,0.31184085582335735,-1.1449038043151285,-0.8787150861172438,-0.41073998253943755,-0.004739610356442547,-0.5862581392431857,-0.303148288344561,0.36782380493591904,0.45690202366464927,0.0554176815671458,0.13725346573319513,-1.1549088486523535,-0.33512514898177836,-0.5544100244990047,-0.20452199818623307,0.6344239457998322,-0.15898779651813658,-0.7544298819376873,-0.1525757630966016,-0.6696071933682193,-0.39348731729243663,0.13417290748718808,0.3069222509252727,-0.6814657125324195,0.5943223629461303,1.058582478168454,-0.48874753612836797,-0.1207968797634435,-0.6480177762059804,-0.9002003356312694,-0.3617505140001993,-0.09695526400207405,0.4327487274412398,-0.10306906328709159,0.23358137722652694,0.33705756399847325,-0.3623117766010816,-0.5060654344837452,-0.2794620705638158,-0.19583442441443233,-0.8123791457650164,-0.16072285856226595,-0.2446875152169699,0.08159238608768896,0.17864746152838967,-0.1467293280488674,-0.09019160662772785,-0.16544296956209037,0.5651259543647493,0.02333198681428031
[N]#[C][C]1([c]2[cH][o][cH][n]2)[CH2][CH2]1	0	14 51 289 302 363 378 444 636 656 674 790 926 981 995 1037 1060 1149 1207 1272 1296 1303 1345 1380 1384 1440 1452 1650 1652 1719 1873 1925 1959	11.211176684705372,5.066748632685121,-3.1060841007393907,0.7866697626546466,-1.576803258301511,0.08447843300368824,-0.3528411992880519,0.5499159266514523,-0.17566412516610552,-3.571608966978143,1.607567509927572,3.518880305852851,2.544856480055539,0.4648704567489209,3.1306027550033537,1.074820521026661,1.1051583136535503,-0.10426094168223543,1.0034801865727967,-0.30510029492409385,0.3692505147546003,0.6728523120789247,-0.8354962682781275,0.9894515295817313,-0.12692518507509942,-0.11505972134414724,0.28775680610087584,-0.9772355084477822,1.733687801702085,-0.5373950390944591,0.21243758344469094,-0.10155740056547413,0.6673494974371331,0.5619619655677079,-0.6466676484180353,-0.14680728879401989,0.10411959813616384,-0.053349590109289746,1.8402100424339485,-1.3858209817024811,0.14914434313869196,-0.8361712249083533,-0.1542748309539741,-1.1867344125483328,-0.9100975376039766,0.4271842213566089,0.6678831731330626,0.273789000156224,0.24791747407923787,0.6991051417782925,0.6358689803379153,0.1074988234364544,0.5165650695654306,-0.5107655949742511,0.41242565251076135,0.07221018777451274,0.013561912737102055,0.46102189420944933,0.30535381858562727,-0.09994564660768276,-0.4162310583989187,0.07180082692526393,0.20227145267821922,-0.5506382136850316,0.35042456151459406,0.20054073914116471,-0.3394970952251525,-0.10882065650558354,-0.4120203048565828,-0.30097270638465085
[N]#[C][CH2][CH2][N@H+]1[CH2][CH2][C@H]([CH2][F])[CH2]1	1	49 80 278 302 388 405 444 459 466 532 624 674 753 790 926 996 1010 1019 1020 1089 1110 1148 1239 1305 1319 1384 1463 1502 1515 1569 1582 1652 1690 1711 1885 1928 1988 2033	13.04438147919633,-0.015024292807621631,-0.20155304342207242,-1.3464953914019624,-4.1824913279541365,0.5357324584912251,-1.4372460559504368,3.0066354744788932,-1.5825667411007447,-0.4920537481626713,2.0335347757955127,1.4800351877834652,2.9831362010559856,0.8438450815905197,-0.33820553666695297,0.08382845163663233,-0.637845333711152,-1.395335650925081,-0.050976314358448405,0.7952360614475029,1.0566766829107221,-0.6954575086554848,1.4209729530643533,-1.1412847096448715,-0.5454213113211687,0.6761901851408063,2.1475786894865427,-0.35303752676286104,0.3871385627122028,1.348706354263453,1.9078251855271098,1.4094212949568734,-0.7876257337148078,2.570761362865696,2.0137234074269723,0.9213522117136497,0.2664228918978382,-0.41827592320716894,0.6015687965639637,0.30047114472937897,-0.5065882738983184,0.2185107658595169,1.641166744434554,1.2430905348077879,1.3106355924110529,0.2450001506512317,-1.4719871693246769,-2.0060890724861338,-0.3861207518693547,1.757293061838822,0.1845257768161332,0.7385541571435241,0.7014891353841828,-0.7724256256934146,-2.0270438664178076,-0.7338380318681513,-1.0450544831837103,0.31928335395899315,1.1591722963454993,0.7755747088917699,-0.4774598762379727,-0.5160995751900057,0.8376029567010586,0.5196010533938327,0.09476530567396713,0.6463030609780385,0.36711002048734853,-0.6209237506179369,0.34714835751307893,-0.019096372228415495
[CH3][O][C@H]([CH3])[CH2][N@H+]([CH3])[CH2][C@@H]([CH3])[C]#[N]	1	1 9 25 26 80 91 249 367 410 500 539 670 674 695 790 834 852 902 952 1053 1057 1081 1083 1148 1306 1347 1351 1369 1384 1386 1415 1532 1573 1652 1673 1757 1760 1903 2031	11.135358873862668,0.059269348129236954,5.167831427774177,3.517182150647836,-0.2976009451131701,-1.8727722396981552,2.6290900590917476,-1.9251470137612363,0.2346649029201721,1.327806116409863,3.2297092473103457,1.6327571843049258,3.8649653238858988,0.5253172329685759,1.6956403925993948,0.026730874305725127,-1.190874742852277,-0.18212589882854374,0.792125356998211,0.9247300996011746,-0.23774454622335955,-1.1625306735646883,1.7642272338562301,-0.17573487295959278,-1.0578683031341232,0.1515996902660281,0.8988900520244603,0.5800178586251993,-0.7001397472108921,0.3151175364100812,0.5444911725590607,-0.07519753258714623,-1.2197976713560137,2.13409583680859,2.81222082129105,-0.8637743460805989,1.6934053807232554,0.8634418169460375,1.4223329432849896,-0.5899956045385812,1.2444692721715986,0.44465650170411974,0.9688000843785102,0.029394833478110893,0.4188723507986915,1.3913247733427527,-0.9973480191712294,-0.1465517921976407,-1.4596931040694672,0.18762727705083937,-0.7384529309438403,-0.6770642648940829,1.009140405579049,-0.6405930041448069,0.40462062493608136,-0.6052268710888831,-1.0685834799046159,-1.0694099262344423,1.279999781374645,-0.4135954339226102,-1.1751012255424402,-0.9962005112269251,-0.10970288837113396,0.6544855979100688,-0.48343313365872187,0.7533203694315713,0.5070399343962095,-1.3519442898909753,-1.3455402547212088,0.8642487600939581
[N]#[C][CH2][CH2][CH2][S][CH2][C](=[O])[O-]	-1	80 116 248 259 464 469 650 674 715 762 785 790 807 871 953 1086 1089 1148 1187 1226 1300 1310 1384 1412 1652 1694 1794 1885 1917 1922 1988	12.33951867438292,1.5231817639744105,5.220421334234073,-0.6700595315013458,-2.765250967379258,0.4519712235825305,-1.3598054581008763,4.17093990765375,-0.058086838040658006,-0.9580982538317132,-0.4608802627431875,2.474409497596138,1.9045190015275133,1.2837452925984991,-0.346408392174509,0.7446106999049688,1.1506515749507171,-0.21962625664494717,-0.10568865371570357,0.7827723145185069,-0.25306805815613537,-1.035508585191021,-0.018069331391034726,1.2609576726455387,-1.1234153774916311,0.0990327682320078,1.9726019212831365,0.9087458091054659,-0.8083252145422777,-0.21470879821610261,0.9139173160516201,1.2642787107698688,-0.18098146502540657,1.2031181894701142,-0.0796761595440041,0.9506957119779864,-0.09301545045495871,0.05063010104859689,0.3038749719682112,0.3959758510795738,0.22425844191622182,0.469843689871747,0.4102846796230721,0.3774812525855654,-0.2777456317956666,-0.41945401104442254,0.32621382807178967,-0.6835103290897004,0.11619967701299555,0.5570649751055932,0.24770505166956536,-0.23342914377767512,0.05689495865328015,0.042369075280421165,0.4133019572649381,0.006183323108848504,-0.29113960634284053,-0.6203690462303899,-0.8097485097797243,-0.6568507968839497,-0.18457002971150221,-0.1345694478777736,0.29685875483415924,-0.014583329928675559,0.26139481544721715,-0.25767903785628665,0.5152757734679403,0.032279113782740954,-0.31871318012405786,0.3981056693084315
[CH]#[C][c]1[cH][cH][c]([C](=[O])[O-])[cH][c]1[F]	-1	169 315 363 390 576 650 674 699 715 737 807 809 888 915 997 1054 1073 1128 1226 1244 1380 1385 1541 1568 1629 1652 1700 1782 1784 1840 1862 1873 1901 1917 1925 1928 1993	7.5724351565523245,5.649853946359263,0.8883972872850272,1.6476241257822082,0.2348423821807727,0.2963141243158965,-1.3974864141571408,3.3978783820293232,-0.48707854267212114,-0.1097607738669851,1.0188139776216363,1.470300652475201,2.4022317391111736,-0.13343329972410478,-0.9418454879275361,1.3814112907144724,-0.348047376120567,-1.0502378663535326,-0.8662868870246816,0.23487839525636542,-1.31109126631745,-0.1694619991982656,1.0169390513864267,0.42649252035085994,0.8495281666363592,-0.6178896216417593,0.3533693735162273,-1.241731615737959,-0.0409357650744927,-0.2731424457582827,-0.3683093656110819,1.2714172318249737,-1.7110269445390698,-1.0194327469619888,-0.940580222064236,0.8646520100052211,0.8252896348795702,-1.5950551944399316,0.02892216151413196,1.0124889559400552,-0.1700058651729566,-0.3548146257915109,0.7781919625270408,0.9304432475496613,0.12653259575159728,-0.5422799044230824,-1.5567518277309742,-1.250026446433678,-0.01351486832776938,0.6910411535019333,0.9102232949487505,0.6231185795758871,-0.48051784156373745,-0.38840864365263195,-0.45942073160262475,-0.5829441916871391,0.3164616757033623,0.5928215132058401,0.4926228283464502,0.4556796836300792,0.0052014056584746005,0.30492003134551465,-1.0252229949786535,-0.18089093349520244,0.2841454666371511,0.08129781407871006,0.7511180695458912,1.1012438200835573,-0.4471877588375892,0.3539665665973402
